Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,Distribute,GDP_USD
-0.97668381139548,-2.2892242269941008,-1.0,0.0,0.0,0.0,1,1,-0.36197386286490146,0.0
-0.0700523287115293,0.0,0.0,-0.5503397132132088,1.0,1.8750000000000007,1,1,-0.553674473862865,1.0
-0.3807845998952971,0.0,-1.0,0.0,0.0,-1.2500000000000004,1,0,0.35671249151391715,0.0
0.7724480204716004,-1.0,-1.0,-1.2598510045646634,0.0,0.0,1,1,-0.553674473862865,1.0
0.3434501681770012,3.5334086767044326,3.5334086767044326,0.8298426421724379,-2.0,0.37499999999999983,1,1,-0.28619314324507805,0.0
-0.4675217544078552,0.0,0.817059492511286,0.8298426421724379,-2.0,-0.6250000000000002,1,1,-0.28619314324507805,0.0
1.9067073961672956,-2.2892242269941008,-2.2892242269941008,-2.259851004564664,1.0,0.0,0,0,0.6380261371350986,1.0
1.024038574967682,0.817059492511286,0.817059492511286,0.0,1.0,0.0,1,1,0.25827393075356425,1.0
-0.4675217544078552,0.0,0.0,0.0,0.0,0.6250000000000002,1,1,-0.36197386286490146,0.0
0.1641774079646908,0.0,0.817059492511286,0.8298426421724379,0.0,0.0,1,1,0.6095128988458928,0.0
-0.5585975315743982,-1.0,0.0,0.4496602867867911,0.0,-0.37499999999999983,1,0,0.6095128988458928,0.0
-0.0700523287115293,2.634118985022575,1.5078734502500746,0.8298426421724379,0.0,0.6250000000000002,1,1,0.35671249151391715,0.0
0.1002713422510515,0.0,0.0,0.0,0.0,0.6250000000000002,1,1,-0.41221147318397827,0.0
-0.7043661878687079,1.5078734502500746,0.0,0.4496602867867911,0.0,0.0,1,1,0.35671249151391715,0.0
-0.1804580098458533,0.0,1.5078734502500746,0.8298426421724379,0.5,0.0,1,1,0.9356754921928039,0.0
1.0818572723471538,0.817059492511286,0.817059492511286,0.0,1.0,0.25000000000000033,1,0,-0.43779701289884587,1.0
0.4804422484597781,1.5078734502500746,2.634118985022575,0.8298426421724379,0.0,1.8750000000000007,1,1,0.35671249151391715,0.0
0.5830686097867921,0.0,-1.0,-0.5503397132132088,2.0,-0.6250000000000002,1,1,-0.553674473862865,-3.749592169657423
-0.0346893535515427,0.0,-1.0,-0.5503397132132088,0.0,-0.37499999999999983,1,0,-0.553674473862865,1.0
0.7724480204716004,0.0,0.0,-0.5503397132132088,2.0,0.6250000000000002,1,1,-0.14273591310251194,1.0
0.2560188508972562,0.0,0.0,-1.2598510045646634,0.0,-0.6250000000000002,1,0,0.0,1.0
1.1743205817695104,-1.0,-1.0,0.0,-1.5,0.6250000000000002,1,1,-0.5706466395112016,-3.84910277324633
-0.6544689296758255,-1.0,-1.0,0.4496602867867911,0.0,0.0,1,1,-0.30074677528852684,0.0
-0.4675217544078552,0.0,-1.0,-0.5503397132132088,-3.0,-0.6250000000000002,1,1,0.727511880515954,0.0
-0.3807845998952971,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,-2.0,0.0,1,1,0.0,1.0
0.5830686097867921,0.0,-1.0,-0.5503397132132088,1.0,0.0,1,0,0.6380261371350986,1.0
-0.97668381139548,-1.0,-1.0,0.0,-2.0,0.6250000000000002,1,1,-0.10798540393754241,0.0
0.7153544419540505,0.0,0.0,0.0,-2.0,0.0,1,1,0.6380261371350986,1.0
1.1007293168536536,0.817059492511286,-2.2892242269941008,-0.5503397132132088,3.0,0.8750000000000006,1,1,1.1068822131704006,1.0
2.758119610444119,0.0,0.0,-1.2598510045646634,-2.0,0.0,1,1,0.9285896130346233,1.0
1.2794152763527624,-2.2892242269941008,-2.2892242269941008,-0.5503397132132088,1.0,-0.37499999999999983,1,1,1.1301765105227426,1.0
0.1002713422510515,0.0,0.0,0.0,-3.0,1.6250000000000004,1,1,-0.28619314324507805,0.0
-0.9188651140160076,-1.0,0.0,0.4496602867867911,-2.0,0.0,1,1,-0.30074677528852684,0.0
0.7724480204716004,1.5078734502500746,0.0,0.4496602867867911,0.0,0.0,1,1,0.35671249151391715,0.0
0.8602306032549233,0.0,0.0,-0.5503397132132088,1.0,0.0,1,1,-0.43779701289884587,1.0
0.5324782455921447,0.0,0.817059492511286,0.8298426421724379,-3.0,1.0000000000000002,1,1,-0.41221147318397827,0.0
0.5066460961946496,3.106283719505388,2.634118985022575,0.0,4.0,0.6250000000000002,1,1,0.6095128988458928,0.0
0.5830686097867921,3.106283719505388,3.106283719505388,0.4496602867867911,3.0,1.8750000000000007,1,0,1.1068822131704006,1.0
0.2560188508972562,0.0,0.0,-0.5503397132132088,-1.0,0.6250000000000002,0,0,0.8168279022403259,1.0
-0.5585975315743982,-1.0,-1.0,0.4496602867867911,-0.5,0.0,1,1,-0.41221147318397827,0.0
0.3994895434826758,0.817059492511286,-1.0,0.0,-1.0,0.0,1,1,-0.32162253903598104,0.0
0.0,-1.0,-1.0,-0.5503397132132088,0.0,-0.6250000000000002,1,0,1.1068822131704006,1.0
1.8453838919798,2.634118985022575,2.634118985022575,-2.259851004564664,-1.0,0.37499999999999983,1,1,-0.43779701289884587,1.0
0.4538558493113251,0.817059492511286,0.0,0.8298426421724379,0.0,0.6250000000000002,1,0,0.35671249151391715,0.0
-0.0700523287115293,-1.0,-1.0,-0.5503397132132088,4.0,-0.6250000000000002,1,1,-0.43779701289884587,1.0
0.1002713422510515,0.0,0.0,0.0,0.0,0.0,1,0,0.35671249151391715,0.0
-0.4675217544078552,-1.0,-1.0,-0.5503397132132088,-2.5,1.2500000000000004,1,1,-0.41221147318397827,0.0
-0.2187991312094564,-2.2892242269941008,-1.0,-0.5503397132132088,0.0,0.0,1,0,0.37716395112016293,1.0
-0.0700523287115293,0.0,0.0,0.4496602867867911,0.0,0.0,1,1,-0.28619314324507805,0.0
-0.97668381139548,-1.0,0.0,0.4496602867867911,-2.0,0.0,1,1,-0.10798540393754241,0.0
0.4804422484597781,-1.0,-2.2892242269941008,-2.259851004564664,0.0,-0.6250000000000002,1,1,-0.43779701289884587,1.0
0.3147702683983504,-1.0,-1.0,-0.5503397132132088,0.0,0.0,1,0,-0.43779701289884587,1.0
0.2560188508972562,-1.0,0.817059492511286,0.0,0.0,-0.6250000000000002,1,1,-0.5706466395112016,-3.84910277324633
-1.3684308883218184,-2.2892242269941008,-2.2892242269941008,-0.5503397132132088,0.0,0.0,1,0,0.9285896130346233,1.0
0.8168681737911994,0.817059492511286,0.817059492511286,0.4496602867867911,3.0,1.2500000000000004,1,1,-0.10798540393754241,0.0
0.0051468785958451,1.5078734502500746,0.0,0.0,-1.2000000000000002,-1.0625000000000007,1,0,0.727511880515954,0.0
0.7498249221205977,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,3.0,0.0,1,1,-0.4711897488119485,-2.69494290375204
0.1002713422510515,0.0,0.0,0.4496602867867911,-1.0,-0.6250000000000002,1,1,0.727511880515954,0.0
1.072347402185324,-1.0,-2.2892242269941008,-1.2598510045646634,0.0,0.0,1,0,-0.4711897488119485,-2.69494290375204
0.0,0.0,0.0,0.0,-1.5,-0.6250000000000002,0,0,0.9356754921928039,0.0
0.5066460961946496,0.0,0.0,-1.2598510045646634,0.0,-0.5625000000000004,1,0,0.25827393075356425,1.0
-1.685952117964811,0.0,0.0,0.0,0.0,-0.6250000000000002,1,1,-0.10798540393754241,0.0
0.0,0.0,-2.2892242269941008,-0.5503397132132088,-2.0,0.6250000000000002,1,1,-0.5483282416836389,0.0
-0.3389175606874775,0.817059492511286,0.817059492511286,0.4496602867867911,1.0,-1.7500000000000004,1,1,0.25827393075356425,1.0
-0.7043661878687079,-1.0,0.817059492511286,0.8298426421724379,0.0,1.2500000000000004,1,1,0.727511880515954,0.0
-0.5124903600724102,-1.0,0.0,0.8298426421724379,0.0,0.0,1,0,0.38229803122878475,0.0
-0.1429074836748989,0.0,0.0,0.4496602867867911,0.0,-0.25000000000000033,1,1,0.778682959945689,1.0
-0.8084594328816828,-1.0,0.0,0.4496602867867911,-2.7,-0.8750000000000006,1,0,-0.10798540393754241,0.0
0.8494864069129194,1.5078734502500746,1.5078734502500746,-0.5503397132132088,0.0,0.9375000000000003,1,1,0.37716395112016293,1.0
0.5066460961946496,-1.0,-2.2892242269941008,-1.2598510045646634,-1.5,0.0,1,0,1.0074253224711474,1.0
0.6802188955795815,0.0,2.634118985022575,0.8298426421724379,0.0,1.8750000000000007,1,1,0.35671249151391715,0.0
0.1325046792500968,1.5078734502500746,0.0,0.4496602867867911,0.0,-0.6250000000000002,1,1,-0.28619314324507805,0.0
0.0,1.5078734502500746,1.5078734502500746,0.0,0.0,-1.2500000000000004,1,1,0.38229803122878475,0.0
0.7246105533547356,0.0,0.817059492511286,-0.5503397132132088,2.0,-0.5000000000000007,1,1,0.0,1.0
-0.6544689296758255,-1.0,0.817059492511286,0.8298426421724379,-1.0,0.0,1,1,0.35671249151391715,0.0
1.6340006825850617,3.5334086767044326,3.5334086767044326,-2.259851004564664,0.0,0.0,1,1,-0.14273591310251194,1.0
-0.257964855710376,1.5078734502500746,0.0,0.4496602867867911,0.0,-0.5750000000000002,1,1,0.35671249151391715,0.0
0.3434501681770012,-1.0,-2.2892242269941008,-0.5503397132132088,-2.0,-0.6250000000000002,1,1,-0.5694585879158182,0.0
0.1002713422510515,0.0,0.817059492511286,0.0,-2.0,-1.0000000000000002,1,0,0.37716395112016293,1.0
0.7724480204716004,-1.0,0.0,-0.5503397132132088,0.0,0.0,1,1,-0.14273591310251194,1.0
-0.2187991312094564,-1.0,0.0,0.4496602867867911,1.0,-0.6250000000000002,1,1,-0.41221147318397827,0.0
-0.1429074836748989,0.817059492511286,0.817059492511286,0.4496602867867911,-1.0,-0.6250000000000002,1,1,0.9356754921928039,0.0
-0.5124903600724102,0.0,0.0,0.8298426421724379,-2.0,0.0,1,1,0.38229803122878475,0.0
-1.2282743658915616,-1.0,-1.0,0.0,-3.0,-1.2500000000000004,1,1,0.6095128988458928,0.0
0.2560188508972562,1.5078734502500746,2.634118985022575,0.4496602867867911,0.0,0.6250000000000002,1,1,0.9356754921928039,0.0
0.2560188508972562,0.817059492511286,0.817059492511286,0.8298426421724379,0.0,0.6250000000000002,1,0,-0.45684826883910384,0.0
-0.3389175606874775,-1.0,-2.2892242269941008,-1.2598510045646634,3.0,0.0,1,1,-0.4711897488119485,-2.69494290375204
0.9844471027155138,0.0,0.0,0.0,3.0,0.0,1,1,-0.21304310930074682,1.0
0.2228789852655151,0.0,-1.0,0.0,0.0,-1.2500000000000004,1,1,0.29739477257298025,1.0
0.42687556327961,-1.0,0.0,0.0,0.0,0.0,1,0,-0.41221147318397827,0.0
-0.2187991312094564,3.106283719505388,3.106283719505388,0.8298426421724379,-3.0,-1.2500000000000004,1,1,0.9356754921928039,0.0
-0.4236368357718038,-1.0,-2.2892242269941008,-0.5503397132132088,-3.0,1.0000000000000002,1,1,0.38229803122878475,0.0
0.902584512134845,0.817059492511286,0.817059492511286,-1.2598510045646634,0.0,-0.6250000000000002,1,1,-0.43779701289884587,1.0
-0.4675217544078552,0.817059492511286,0.817059492511286,0.4496602867867911,3.0,0.6250000000000002,1,0,0.38229803122878475,0.0
1.503345274834061,-1.0,-2.2892242269941008,-2.259851004564664,3.0,1.8750000000000007,1,1,-0.553674473862865,1.0
-0.0700523287115293,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,3.0,0.6250000000000002,1,1,0.0,1.0
0.0340409163014463,0.817059492511286,1.5078734502500746,1.1591715781382466,3.0,0.0,1,1,0.9356754921928039,0.0
0.3716854003920536,-1.0,-1.0,-1.2598510045646634,1.0,-0.6250000000000002,1,1,0.0,1.0
0.6564128572729505,0.817059492511286,1.5078734502500746,0.4496602867867911,0.0,0.6250000000000002,1,1,-0.21304310930074682,1.0
0.5324782455921447,-2.2892242269941008,0.0,0.0,0.0,0.6250000000000002,1,1,-0.43037169042769857,1.0
0.6564128572729505,-1.0,-1.0,-0.5503397132132088,-0.5,-1.2500000000000004,1,0,-0.41221147318397827,0.0
1.0102792521130088,-1.0,-1.0,-1.2598510045646634,2.0,1.8750000000000007,1,0,-0.43779701289884587,1.0
0.964323848267898,0.817059492511286,0.0,0.0,0.0,-0.6250000000000002,1,0,0.29739477257298025,1.0
0.0,0.0,0.0,-0.5503397132132088,0.0,0.0,1,1,-0.43779701289884587,1.0
-0.4236368357718038,0.0,0.0,0.4496602867867911,0.0,-0.6250000000000002,1,1,-0.30074677528852684,0.0
-0.2187991312094564,-1.0,0.0,0.0,-2.0,0.12499999999999951,1,1,0.727511880515954,0.0
-0.6059024249200573,0.0,-1.0,0.0,0.0,0.0,1,0,0.38229803122878475,0.0
-0.257964855710376,2.106283719505389,1.5078734502500746,0.8298426421724379,0.0,-0.6250000000000002,1,0,-0.28619314324507805,0.0
-0.6059024249200573,0.0,0.0,0.4496602867867911,-1.0,-0.6250000000000002,1,0,0.25827393075356425,1.0
-0.9188651140160076,-1.0,0.0,0.4496602867867911,-2.0,-0.8750000000000006,1,1,-0.41221147318397827,0.0
0.0674571932561213,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,1.0,0.0,1,0,-0.43779701289884587,1.0
0.2856314707975279,0.0,0.0,1.4496602867867927,0.0,0.25000000000000033,1,1,0.35671249151391715,0.0
-0.1429074836748989,-1.0,1.5078734502500746,0.8298426421724379,1.0,1.375,1,1,0.9356754921928039,0.0
0.4804422484597781,0.0,-1.0,0.0,-1.0,-0.8750000000000006,1,1,0.37716395112016293,1.0
0.3716854003920536,2.106283719505389,0.817059492511286,0.0,1.0,-0.6250000000000002,1,1,1.1068822131704006,1.0
0.726917249036983,0.817059492511286,0.0,0.8298426421724379,0.0,0.0,1,1,0.8168279022403259,1.0
0.4804422484597781,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,0.0,-0.6250000000000002,1,1,0.8168279022403259,1.0
-0.1429074836748989,1.5078734502500746,0.0,0.4496602867867911,0.0,0.12499999999999951,1,0,-0.36197386286490146,0.0
-0.1804580098458533,0.0,0.817059492511286,0.0,-0.5,-1.3750000000000007,1,0,0.37716395112016293,1.0
-0.97668381139548,-1.0,-1.0,0.0,0.0,0.0,1,0,0.6095128988458928,0.0
0.2856314707975279,1.5078734502500746,1.5078734502500746,0.4496602867867911,3.0,0.6250000000000002,1,1,-0.10798540393754241,0.0
0.7724480204716004,-1.0,-1.0,0.0,0.0,0.6250000000000002,1,1,0.0,1.0
1.1743205817695104,-2.2892242269941008,-2.2892242269941008,-2.259851004564664,-0.5,0.6250000000000002,1,0,0.6380261371350986,1.0
0.5324782455921447,0.0,-2.2892242269941008,1.1591715781382466,1.0,1.2500000000000004,1,1,-0.41221147318397827,0.0
0.8602306032549233,0.817059492511286,1.5078734502500746,0.0,0.0,-0.6250000000000002,1,0,-0.14273591310251194,1.0
0.2856314707975279,2.106283719505389,2.106283719505389,1.4496602867867927,0.0,0.6250000000000002,1,1,0.35671249151391715,0.0
1.3462534566873363,0.0,0.0,1.1591715781382466,1.0,-0.37499999999999983,1,0,0.6095128988458928,0.0
0.3994895434826758,-1.0,-2.2892242269941008,-1.2598510045646634,0.0,-0.6250000000000002,0,1,-0.5980566870332655,-3.815660685154976
0.4804422484597781,-1.0,0.0,-0.5503397132132088,0.0,0.0,1,0,-0.14273591310251194,1.0
-0.257964855710376,-1.0,-2.2892242269941008,-0.5503397132132088,0.0,0.0,1,0,-0.32162253903598104,0.0
1.024038574967682,-1.0,-1.0,-1.2598510045646634,-1.0,0.0,1,1,-0.35603360488798375,-2.619086460032627
-0.0700523287115293,0.817059492511286,0.817059492511286,1.1591715781382466,0.0,0.0,1,1,-0.30074677528852684,0.0
1.5943476324195631,3.5334086767044326,3.5334086767044326,-1.2598510045646634,3.0,1.2500000000000004,1,1,1.0074253224711474,1.0
0.1002713422510515,-1.0,-1.0,-0.5503397132132088,-2.0,-0.6250000000000002,1,1,0.38229803122878475,0.0
0.9984022361179452,-2.2892242269941008,-1.0,-1.2598510045646634,0.0,0.0,0,0,-0.5706466395112016,-3.84910277324633
-0.5585975315743982,-1.0,0.817059492511286,0.8298426421724379,-1.0,-1.2500000000000004,1,1,0.35671249151391715,0.0
-0.257964855710376,-1.0,-2.2892242269941008,-1.2598510045646634,-2.5,-0.6250000000000002,1,0,0.0,1.0
0.1325046792500968,-1.0,-1.0,-0.5503397132132088,-1.0,-0.6250000000000002,1,1,0.37716395112016293,1.0
-0.0700523287115293,0.817059492511286,0.817059492511286,0.0,0.0,0.0,1,1,0.14485743380855393,1.0
-0.0700523287115293,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,2.0,-0.6250000000000002,1,0,-0.43779701289884587,1.0
-2.017984468191365,-1.0,-2.2892242269941008,-0.5503397132132088,0.0,0.0,1,1,0.29739477257298025,1.0
-0.0346893535515427,0.0,0.0,0.4496602867867911,0.0,0.0,1,1,0.35671249151391715,0.0
0.8386784464212041,0.0,-1.0,-0.5503397132132088,-2.5,1.500000000000001,1,1,0.14248133061778673,-2.889070146818924
-0.6059024249200573,-1.0,0.0,0.4496602867867911,-0.5,0.0,1,1,-0.32162253903598104,0.0
0.0674571932561213,0.817059492511286,-1.0,0.4496602867867911,-2.0,-0.6250000000000002,1,1,0.727511880515954,0.0
0.9844471027155138,1.5078734502500746,0.817059492511286,0.0,3.0,0.6250000000000002,1,1,0.6380261371350986,1.0
1.1922629534814777,-2.2892242269941008,-2.2892242269941008,-2.259851004564664,0.0,0.0,1,1,-0.43779701289884587,1.0
0.9844471027155138,0.0,0.0,0.4496602867867911,-1.0,0.6250000000000002,1,1,-0.41221147318397827,0.0
0.2560188508972562,-1.0,-1.0,-0.5503397132132088,-1.0,0.6250000000000002,1,1,-0.21304310930074682,1.0
-0.3807845998952971,0.0,0.0,0.0,-2.0,-0.8750000000000006,1,1,0.9356754921928039,0.0
-0.8628257387103321,-1.0,0.0,0.4496602867867911,-2.5,0.0,1,1,-0.32162253903598104,0.0
1.00038712568518,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,-1.0,0.37499999999999983,1,0,-0.5706466395112016,-3.84910277324633
-0.8084594328816828,-2.2892242269941008,-1.0,-0.5503397132132088,0.0,-1.2500000000000004,1,1,-0.41221147318397827,0.0
0.2856314707975279,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,0.0,-0.6250000000000002,1,0,0.0,1.0
-0.1429074836748989,-1.0,-1.0,-0.5503397132132088,1.0,-0.6250000000000002,1,0,-0.14273591310251194,1.0
0.3994895434826758,0.817059492511286,0.0,0.4496602867867911,0.0,-0.37499999999999983,0,1,-0.45684826883910384,0.0
0.4538558493113251,0.0,-1.0,-0.5503397132132088,-1.5,-0.6250000000000002,1,1,-0.21304310930074682,1.0
1.533200631955305,0.0,0.817059492511286,-0.5503397132132088,-1.0,1.8750000000000007,1,1,-0.41221147318397827,0.0
0.9844471027155138,0.817059492511286,1.5078734502500746,-0.5503397132132088,0.0,0.6250000000000002,1,0,-0.43779701289884587,1.0
-0.0700523287115293,0.0,0.0,0.4496602867867911,-3.0,0.0,1,1,0.9356754921928039,0.0
-0.7043661878687079,0.817059492511286,0.817059492511286,0.4496602867867911,-1.0,-0.8750000000000006,1,1,-0.5098014256619146,0.0
0.6564128572729505,1.5078734502500746,0.817059492511286,0.4496602867867911,3.0,0.6250000000000002,1,1,0.35671249151391715,0.0
0.2560188508972562,3.106283719505388,3.106283719505388,0.4496602867867911,1.0,0.0,1,0,-0.43779701289884587,1.0
-0.9188651140160076,1.5078734502500746,0.817059492511286,0.4496602867867911,-2.0,-0.5000000000000007,1,1,-0.5098014256619146,0.0
1.066617551634785,0.0,0.817059492511286,-0.5503397132132088,3.0,0.6250000000000002,1,1,-0.553674473862865,1.0
0.5830686097867921,0.0,-2.2892242269941008,-1.2598510045646634,-1.0,-0.6250000000000002,1,0,-0.43779701289884587,1.0
0.1325046792500968,0.0,0.817059492511286,0.0,0.0,0.0,1,0,-0.21304310930074682,1.0
0.8815306822977115,-1.0,-2.2892242269941008,-1.2598510045646634,0.0,0.0,1,1,-0.5263068567549221,-2.619086460032627
0.1002713422510515,0.0,-1.0,0.0,0.0,0.6250000000000002,1,1,0.778682959945689,1.0
-0.7043661878687079,0.0,0.0,0.4496602867867911,-2.8,-0.8750000000000006,1,1,-0.30074677528852684,0.0
0.2560188508972562,0.0,0.0,0.4496602867867911,0.0,0.0,1,1,-0.10798540393754241,0.0
-0.0346893535515427,0.0,0.0,0.0,0.0,0.0,1,1,0.38229803122878475,0.0
0.745266381573557,0.817059492511286,0.817059492511286,-0.5503397132132088,3.0,1.500000000000001,1,1,0.37716395112016293,1.0
0.1002713422510515,1.5078734502500746,1.5078734502500746,0.8298426421724379,0.0,-0.6250000000000002,1,1,-0.45684826883910384,0.0
-0.257964855710376,0.0,1.5078734502500746,0.8298426421724379,-2.0,-0.7500000000000004,1,1,-0.32162253903598104,0.0
-0.4236368357718038,0.0,-1.0,0.0,0.0,0.0,1,1,0.778682959945689,1.0
-0.257964855710376,1.5078734502500746,1.5078734502500746,0.4496602867867911,1.0,-0.25000000000000033,1,1,0.35671249151391715,0.0
-0.4675217544078552,0.0,0.0,0.0,0.0,0.0,1,1,-0.5098014256619146,0.0
-0.6544689296758255,-1.0,-2.2892242269941008,-1.2598510045646634,0.0,0.0,1,0,0.29739477257298025,1.0
0.1002713422510515,0.0,-1.0,-0.5503397132132088,-2.0,-1.8750000000000007,1,1,0.727511880515954,0.0
1.0102792521130088,-1.0,-2.2892242269941008,-2.259851004564664,0.0,0.0,1,0,-0.38335879158180586,-2.619086460032627
-0.0700523287115293,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,3.0,0.25000000000000033,1,0,-0.43779701289884587,1.0
1.148900524017754,-2.2892242269941008,-2.2892242269941008,-1.2598510045646634,-1.0,0.0,1,0,0.25827393075356425,1.0
-0.2187991312094564,1.5078734502500746,1.5078734502500746,1.1591715781382466,1.0,0.6250000000000002,1,1,0.35671249151391715,0.0
0.8386784464212041,-1.0,-2.2892242269941008,-1.2598510045646634,0.0,0.0,1,1,-0.5706466395112016,-3.84910277324633
0.3994895434826758,0.817059492511286,0.817059492511286,0.4496602867867911,0.0,0.0,1,1,-0.41221147318397827,0.0
1.004350426482632,-1.0,-2.2892242269941008,-2.259851004564664,1.0,2.500000000000001,1,1,5.723480991174474,-2.69494290375204
-1.6012328428804845,0.0,0.0,0.0,-1.0,0.0,1,0,0.9285896130346233,1.0
0.5066460961946496,1.5078734502500746,1.5078734502500746,1.4496602867867927,4.0,0.8750000000000006,1,1,0.35671249151391715,0.0
-0.97668381139548,-2.2892242269941008,-2.2892242269941008,-0.5503397132132088,-1.5,-0.25000000000000033,1,1,0.38229803122878475,0.0
1.1007293168536536,-1.0,-2.2892242269941008,-1.2598510045646634,-1.0,1.8750000000000007,1,0,-0.43779701289884587,1.0
0.3994895434826758,2.634118985022575,0.817059492511286,0.8298426421724379,-1.5,2.500000000000001,1,1,0.9356754921928039,0.0
